druid,resource_label,resource_type,sequence,filename,file_label,publish,shelve,preserve,rights_view,rights_download,rights_location,mimetype,role,file_language
dm339rp1187,File 5,file,5,Mudbrick4_trans.jpg,Mudbrick4_trans.jpg,no,yes,yes,world,world,,image/jpeg,,
dm339rp1187,File 6,file,6,SAN.mtl,SAN.mtl,yes,yes,yes,world,world,,text/plain,,
dm339rp1187,3d 1,3d,7,SAN.obj,SAN.obj,yes,yes,yes,world,world,,text/plain,,
dm339rp1187,File 7,file,8,dm339rp1187.zip,dm339rp1187.zip,yes,yes,yes,world,world,,application/zip,,
dm339rp1187,File 8,file,9,mud_paving.png,mud_paving.png,no,yes,yes,world,world,,image/png,,
dm339rp1187,File 9,file,10,unfinished_limestone.jpg,unfinished_limestone.jpg,no,yes,yes,world,world,,image/jpeg,,
dm602jp0246,File 1,file,1,dm602jp0246.tar,dm602jp0246.tar,no,no,yes,world,world,,application/x-tar,,
dm602jp0246,File 2,file,2,dm602jp0246_basecolor.jpg,dm602jp0246_basecolor.jpg,no,yes,yes,world,world,,image/jpeg,,
dm602jp0246,File 3,file,3,dm602jp0246_low.mtl,dm602jp0246_low.mtl,yes,yes,yes,world,world,,text/plain,,
dm602jp0246,3d 1,3d,4,dm602jp0246_low.obj,dm602jp0246_low.obj,yes,yes,yes,world,world,,text/plain,,
dm602jp0246,File 4,file,5,dm602jp0246_normal.jpg,dm602jp0246_normal.jpg,no,yes,yes,world,world,,image/jpeg,,
dr116ws6940,File 1,file,1,HesyRa3.png,HesyRa3.png,no,yes,yes,world,world,,image/png,,
dr116ws6940,File 2,file,2,Iniuia.mtl,Iniuia.mtl,yes,yes,yes,world,world,,text/plain,,
dr116ws6940,3d 1,3d,3,Iniuia.obj,Iniuia.obj,yes,yes,yes,world,world,,text/plain,,
dr116ws6940,File 3,file,4,MudBrick.jpg,MudBrick.jpg,no,yes,yes,world,world,,image/jpeg,,
dr116ws6940,File 4,file,5,MudBrick_copy22.jpg,MudBrick_copy22.jpg,no,yes,yes,world,world,,image/jpeg,,
dr116ws6940,File 5,file,6,Red_Black_Granite.jpg,Red_Black_Granite.jpg,no,yes,yes,world,world,,image/jpeg,,
dr116ws6940,File 6,file,7,WhitePlaster.tif,WhitePlaster.tif,no,no,yes,world,world,,image/tiff,,
dr116ws6940,File 7,file,8,dr116ws6940.zip,dr116ws6940.zip,yes,yes,yes,world,world,,application/zip,,
dr116ws6940,File 8,file,9,floor_slabs2.jpg,floor_slabs2.jpg,no,yes,yes,world,world,,image/jpeg,,
dr116ws6940,File 9,file,10,mudplaster.jpg,mudplaster.jpg,no,yes,yes,world,world,,image/jpeg,,
dr116ws6940,File 10,file,11,white_limestone1.jpg,white_limestone1.jpg,no,yes,yes,world,world,,image/jpeg,,
dr870cq6274,File 1,file,1,dr870cq6274.tar,dr870cq6274.tar,no,no,yes,world,world,,application/x-tar,,
dr870cq6274,File 2,file,2,dr870cq6274_basecolor.jpg,dr870cq6274_basecolor.jpg,no,yes,yes,world,world,,image/jpeg,,
dr870cq6274,File 3,file,3,dr870cq6274_low.mtl,dr870cq6274_low.mtl,yes,yes,yes,world,world,,text/plain,,
dr870cq6274,3d 1,3d,4,dr870cq6274_low.obj,dr870cq6274_low.obj,yes,yes,yes,world,world,,text/plain,,
dr870cq6274,File 4,file,5,dr870cq6274_normal.jpg,dr870cq6274_normal.jpg,no,yes,yes,world,world,,image/jpeg,,
dv768zd1070,File 1,file,1,dv768zd1070.tar,dv768zd1070.tar,no,no,yes,world,world,,application/x-tar,,
dv768zd1070,File 2,file,2,dv768zd1070_basecolor.jpg,dv768zd1070_basecolor.jpg,no,yes,yes,world,world,,image/jpeg,,
dv768zd1070,File 3,file,3,dv768zd1070_low.mtl,dv768zd1070_low.mtl,yes,yes,yes,world,world,,text/plain,,
dv768zd1070,3d 1,3d,4,dv768zd1070_low.obj,dv768zd1070_low.obj,yes,yes,yes,world,world,,text/plain,,
dv768zd1070,File 4,file,5,dv768zd1070_normal.jpg,dv768zd1070_normal.jpg,no,yes,yes,world,world,,image/jpeg,,
dv883qy0113,File 1,file,1,Amenemone_18.mtl,Amenemone_18.mtl,yes,yes,yes,world,world,,text/plain,,
dv883qy0113,3d 1,3d,2,Amenemone_18.obj,Amenemone_18.obj,yes,yes,yes,world,world,,text/plain,,
dv883qy0113,File 2,file,3,HesyRa3.png,HesyRa3.png,no,yes,yes,world,world,,image/png,,
dv883qy0113,File 3,file,4,Mud_plaster.jpg,Mud_plaster.jpg,no,yes,yes,world,world,,image/jpeg,,
dv883qy0113,File 4,file,5,Paving.jpg,Paving.jpg,no,yes,yes,world,world,,image/jpeg,,
dv883qy0113,File 5,file,6,_10.jpg,_10.jpg,no,yes,yes,world,world,,image/jpeg,,
dv883qy0113,File 6,file,7,_35.jpg,_35.jpg,no,yes,yes,world,world,,image/jpeg,,
dv883qy0113,File 7,file,8,_45.jpg,_45.jpg,no,yes,yes,world,world,,image/jpeg,,
dv883qy0113,File 8,file,9,_55.jpg,_55.jpg,no,yes,yes,world,world,,image/jpeg,,
dv883qy0113,File 9,file,10,dv883qy0113.zip,dv883qy0113.zip,yes,yes,yes,world,world,,application/zip,,
dv883qy0113,File 10,file,11,mud_brick.png,mud_brick.png,no,yes,yes,world,world,,image/png,,
dv883qy0113,File 11,file,12,white_plaster.jpg,white_plaster.jpg,no,yes,yes,world,world,,image/jpeg,,
dx131fq2748,File 1,file,1,dx131fq2748.tar,dx131fq2748.tar,no,no,yes,world,world,,application/x-tar,,
dx131fq2748,File 2,file,2,dx131fq2748_basecolor.jpg,dx131fq2748_basecolor.jpg,no,yes,yes,world,world,,image/jpeg,,
dx131fq2748,File 3,file,3,dx131fq2748_low.mtl,dx131fq2748_low.mtl,yes,yes,yes,world,world,,text/plain,,
dx131fq2748,3d 1,3d,4,dx131fq2748_low.obj,dx131fq2748_low.obj,yes,yes,yes,world,world,,text/plain,,
dx131fq2748,File 4,file,5,dx131fq2748_normal.jpg,dx131fq2748_normal.jpg,no,yes,yes,world,world,,image/jpeg,,
ff463xs3007,File 1,file,1,ff463xs3007.tar,ff463xs3007.tar,no,no,yes,world,world,,application/x-tar,,
ff463xs3007,File 2,file,2,ff463xs3007_basecolor.jpg,ff463xs3007_basecolor.jpg,no,yes,yes,world,world,,image/jpeg,,
ff463xs3007,File 3,file,3,ff463xs3007_low.mtl,ff463xs3007_low.mtl,yes,yes,yes,world,world,,text/plain,,
ff463xs3007,3d 1,3d,4,ff463xs3007_low.obj,ff463xs3007_low.obj,yes,yes,yes,world,world,,text/plain,,
ff463xs3007,File 4,file,5,ff463xs3007_normal.jpg,ff463xs3007_normal.jpg,no,yes,yes,world,world,,image/jpeg,,
fg001cn4471,File 1,file,1,fg001cn4471.tar,fg001cn4471.tar,no,no,yes,world,world,,application/x-tar,,
fg001cn4471,File 2,file,2,fg001cn4471_basecolor.jpg,fg001cn4471_basecolor.jpg,no,yes,yes,world,world,,image/jpeg,,
fg001cn4471,File 3,file,3,fg001cn4471_low.mtl,fg001cn4471_low.mtl,yes,yes,yes,world,world,,text/plain,,
fg001cn4471,3d 1,3d,4,fg001cn4471_low.obj,fg001cn4471_low.obj,yes,yes,yes,world,world,,text/plain,,
fg001cn4471,File 4,file,5,fg001cn4471_normal.jpg,fg001cn4471_normal.jpg,no,yes,yes,world,world,,image/jpeg,,
fg223vh9256,File 1,file,1,HesyRa3.png,HesyRa3.png,no,yes,yes,world,world,,image/png,,
fg223vh9256,File 2,file,2,Neferirkare_Pyramid.mtl,Neferirkare_Pyramid.mtl,yes,yes,yes,world,world,,text/plain,,
fg223vh9256,3d 1,3d,3,Neferirkare_Pyramid.obj,Neferirkare_Pyramid.obj,yes,yes,yes,world,world,,text/plain,,
fg223vh9256,File 3,file,4,Red_granite.jpg,Red_granite.jpg,no,yes,yes,world,world,,image/jpeg,,
fg223vh9256,File 4,file,5,Unfinished_limestone.jpg,Unfinished_limestone.jpg,no,yes,yes,world,world,,image/jpeg,,
fg223vh9256,File 5,file,6,fg223vh9256.zip,fg223vh9256.zip,yes,yes,yes,world,world,,application/zip,,
fh129xw6834,File 1,file,1,Floor_Slabs.jpg,Floor_Slabs.jpg,no,no,yes,world,world,,image/jpeg,,
fh129xw6834,File 2,file,2,HesyRa3.png,HesyRa3.png,no,yes,yes,world,world,,image/png,,
fh129xw6834,File 3,file,3,Limestone_Block.jpg,Limestone_Block.jpg,no,no,yes,world,world,,image/jpeg,,
fh129xw6834,File 4,file,4,MudBrick.jpg,MudBrick.jpg,no,no,yes,world,world,,image/jpeg,,
fh129xw6834,File 5,file,5,Pay_Raia.mtl,Pay_Raia.mtl,yes,yes,yes,world,world,,text/plain,,
fh129xw6834,3d 1,3d,6,Pay_Raia.obj,Pay_Raia.obj,yes,yes,yes,world,world,,text/plain,,
fh129xw6834,File 6,file,7,White_Limestone.jpg,White_Limestone.jpg,no,no,yes,world,world,,image/jpeg,,
fh129xw6834,File 7,file,8,White_Limestone2.jpg,White_Limestone2.jpg,no,no,yes,world,world,,image/jpeg,,
fh129xw6834,File 8,file,9,fh129xw6834.zip,fh129xw6834.zip,yes,yes,yes,world,world,,application/zip,,
fh129xw6834,File 9,file,10,mudplaster.jpg,mudplaster.jpg,no,no,yes,world,world,,image/jpeg,,
fh129xw6834,File 10,file,11,mudplaster2.jpg,mudplaster2.jpg,no,no,yes,world,world,,image/jpeg,,
fp375qc0402,File 1,file,1,HesyRa3.png,HesyRa3.png,no,yes,yes,world,world,,image/png,,
fp375qc0402,File 2,file,2,MudBrick.jpg,MudBrick.jpg,no,no,yes,world,world,,image/jpeg,,
fp375qc0402,File 3,file,3,Nebnefer_Mahu_ST218.mtl,Nebnefer_Mahu_ST218.mtl,yes,yes,yes,world,world,,text/plain,,
fp375qc0402,3d 1,3d,4,Nebnefer_Mahu_ST218.obj,Nebnefer_Mahu_ST218.obj,yes,yes,yes,world,world,,text/plain,,
fp375qc0402,File 4,file,5,_13.jpg,_13.jpg,no,no,yes,world,world,,image/jpeg,,
fp375qc0402,File 5,file,6,_13_1_.jpg,_13_1_.jpg,no,no,yes,world,world,,image/jpeg,,
fp375qc0402,File 6,file,7,_60.jpg,_60.jpg,no,no,yes,world,world,,image/jpeg,,
fp375qc0402,File 7,file,8,floor_slabs2.jpg,floor_slabs2.jpg,no,no,yes,world,world,,image/jpeg,,
fp375qc0402,File 8,file,9,fp375qc0402.zip,fp375qc0402.zip,yes,yes,yes,world,world,,application/zip,,
fp375qc0402,File 9,file,10,mudplaster.jpg,mudplaster.jpg,no,no,yes,world,world,,image/jpeg,,
fp375qc0402,File 10,file,11,white_limestone1.jpg,white_limestone1.jpg,no,no,yes,world,world,,image/jpeg,,
fp375qc0402,File 11,file,12,white_limestone_block.jpg,white_limestone_block.jpg,no,no,yes,world,world,,image/jpeg,,
fp424mn4339,File 1,file,1,HesyRa3.png,HesyRa3.png,no,yes,yes,world,world,,image/png,,
fp424mn4339,File 2,file,2,Sahure_Pyramid.mtl,Sahure_Pyramid.mtl,yes,yes,yes,world,world,,text/plain,,
fp424mn4339,3d 1,3d,3,Sahure_Pyramid.obj,Sahure_Pyramid.obj,yes,yes,yes,world,world,,text/plain,,
fp424mn4339,File 3,file,4,White_Limestone.jpg,White_Limestone.jpg,no,yes,yes,world,world,,image/jpeg,,
fp424mn4339,File 4,file,5,fp424mn4339.zip,fp424mn4339.zip,yes,yes,yes,world,world,,application/zip,,
fr683ct6617,File 1,file,1,HesyRa3.png,HesyRa3.png,no,yes,yes,world,world,,image/png,,
fr683ct6617,File 2,file,2,MudBrick.jpg,MudBrick.jpg,no,yes,yes,world,world,,image/jpeg,,
fr683ct6617,File 3,file,3,Tasahur_ST5.mtl,Tasahur_ST5.mtl,yes,yes,yes,world,world,,text/plain,,
fr683ct6617,3d 1,3d,4,Tasahur_ST5.obj,Tasahur_ST5.obj,yes,yes,yes,world,world,,text/plain,,
fr683ct6617,File 4,file,5,floor_slabs2.jpg,floor_slabs2.jpg,no,yes,yes,world,world,,image/jpeg,,
fr683ct6617,File 5,file,6,fr683ct6617.zip,fr683ct6617.zip,yes,yes,yes,world,world,,application/zip,,
fr683ct6617,File 6,file,7,mudplaster.jpg,mudplaster.jpg,no,yes,yes,world,world,,image/jpeg,,
fr683ct6617,File 7,file,8,mudplaster_copy.jpg,mudplaster_copy.jpg,no,yes,yes,world,world,,image/jpeg,,
fr683ct6617,File 8,file,9,pink_granite2.jpg,pink_granite2.jpg,no,yes,yes,world,world,,image/jpeg,,
fr683ct6617,File 9,file,10,white_limestone1.jpg,white_limestone1.jpg,no,yes,yes,world,world,,image/jpeg,,
fs401bh4975,File 1,file,1,HesyRa3.png,HesyRa3.png,no,yes,yes,world,world,,image/png,,
fs401bh4975,File 2,file,2,Neferirkare_Pyramid_unfinished.mtl,Neferirkare_Pyramid_unfinished.mtl,yes,yes,yes,world,world,,text/plain,,
fs401bh4975,3d 1,3d,3,Neferirkare_Pyramid_unfinished.obj,Neferirkare_Pyramid_unfinished.obj,yes,yes,yes,world,world,,text/plain,,
fs401bh4975,File 3,file,4,Red_granite.jpg,Red_granite.jpg,no,yes,yes,world,world,,image/jpeg,,
fs401bh4975,File 4,file,5,Unfinished_limestone.jpg,Unfinished_limestone.jpg,no,yes,yes,world,world,,image/jpeg,,
fs401bh4975,File 5,file,6,fs401bh4975.zip,fs401bh4975.zip,no,no,yes,world,world,,application/zip,,
fs892sr8080,File 1,file,1,fs892sr8080.ply,fs892sr8080.ply,yes,yes,yes,world,world,,,,
fs892sr8080,File 2,file,2,fs892sr8080_low.mtl,fs892sr8080_low.mtl,yes,yes,yes,world,world,,text/plain,,
fs892sr8080,File 3,3d,3,fs892sr8080_low.obj,fs892sr8080_low.obj,yes,yes,yes,world,world,,text/plain,,
fs892sr8080,File 4,file,4,fs892sr8080_low_base.jpg,fs892sr8080_low_base.jpg,yes,yes,yes,world,world,,image/jpeg,,
fs892sr8080,File 5,file,5,fs892sr8080_low_normal.jpg,fs892sr8080_low_normal.jpg,yes,yes,yes,world,world,,image/jpeg,,
fs892sr8080,File 6,file,6,fs892sr8080_obj.tar,fs892sr8080_obj.tar,yes,yes,yes,world,world,,application/x-tar,,
ft701dx6850,File 1,file,1,ft701dx6850.tar,ft701dx6850.tar,no,no,yes,world,world,,application/x-tar,,
ft701dx6850,File 2,file,2,ft701dx6850_basecolor.jpg,ft701dx6850_basecolor.jpg,no,yes,yes,world,world,,image/jpeg,,
ft701dx6850,File 3,file,3,ft701dx6850_low.mtl,ft701dx6850_low.mtl,yes,yes,yes,world,world,,text/plain,,
ft701dx6850,3d 1,3d,4,ft701dx6850_low.obj,ft701dx6850_low.obj,yes,yes,yes,world,world,,text/plain,,
ft701dx6850,File 4,file,5,ft701dx6850_normal.jpg,ft701dx6850_normal.jpg,no,yes,yes,world,world,,image/jpeg,,
fv513pq5632,File 1,file,1,fv513pq5632_low.mtl,fv513pq5632_low.mtl,yes,yes,yes,world,world,,text/plain,,
fv513pq5632,File 2,3d,2,fv513pq5632_low.obj,fv513pq5632_low.obj,yes,yes,yes,world,world,,text/plain,,
fv513pq5632,File 3,file,3,fv513pq5632_low_base.jpg,fv513pq5632_low_base.jpg,yes,yes,yes,world,world,,image/jpeg,,
fv513pq5632,File 4,file,4,fv513pq5632_low_normal.jpg,fv513pq5632_low_normal.jpg,yes,yes,yes,world,world,,image/jpeg,,
fv513pq5632,File 5,file,5,fv513pq5632_obj.tar,fv513pq5632_obj.tar,yes,yes,yes,world,world,,application/x-tar,,
fw014fw1906,File 1,file,1,fw014fw1906.zip,fw014fw1906.zip,yes,yes,yes,world,world,,application/zip,,
fw014fw1906,File 2,file,2,fw014fw1906_basecolor.jpg,fw014fw1906_basecolor.jpg,yes,yes,yes,world,world,,image/jpeg,,
fw014fw1906,File 3,file,3,fw014fw1906_low.mtl,fw014fw1906_low.mtl,yes,yes,yes,world,world,,text/plain,,
fw014fw1906,3d 1,3d,4,fw014fw1906_low.obj,fw014fw1906_low.obj,yes,yes,yes,world,world,,text/plain,,
fw014fw1906,File 4,file,5,fw014fw1906_normal.jpg,fw014fw1906_normal.jpg,yes,yes,yes,world,world,,image/jpeg,,
fx993tk1331,File 1,file,1,fx993tk1331.ply,fx993tk1331.ply,yes,yes,yes,world,world,,,,
fx993tk1331,File 2,file,2,fx993tk1331_full_obj.tar,fx993tk1331_full_obj.tar,yes,yes,yes,world,world,,image/jpeg,,
fx993tk1331,File 3,file,3,fx993tk1331_low.mtl,fx993tk1331_low.mtl,yes,yes,yes,world,world,,,,
fx993tk1331,Object 1,3d,4,fx993tk1331_low.obj,fx993tk1331_low.obj,yes,yes,yes,world,world,,text/plain,,
fx993tk1331,File 5,file,5,fx993tk1331_low_base.jpg,fx993tk1331_low_base.jpg,yes,yes,yes,world,world,,image/jpeg,,
fx993tk1331,File 6,file,6,fx993tk1331_low_normal.jpg,fx993tk1331_low_normal.jpg,yes,yes,yes,world,world,,image/jpeg,,
fy012tz8909,File 1,file,1,HesyRa3.png,HesyRa3.png,no,yes,yes,world,world,,image/png,,
fy012tz8909,File 2,file,2,Large_limestone_block.jpg,Large_limestone_block.jpg,no,yes,yes,world,world,,image/jpeg,,
fy012tz8909,File 3,file,3,Meryneith.mtl,Meryneith.mtl,yes,yes,yes,world,world,,text/plain,,
fy012tz8909,3d 1,3d,4,Meryneith.obj,Meryneith.obj,yes,yes,yes,world,world,,text/plain,,
fy012tz8909,File 4,file,5,Paving.jpg,Paving.jpg,no,yes,yes,world,world,,image/jpeg,,
fy012tz8909,File 5,file,6,WhitePlaster.tif,WhitePlaster.tif,no,no,yes,world,world,,image/tiff,,
fy012tz8909,File 6,file,7,_1.jpg,_1.jpg,no,yes,yes,world,world,,image/jpeg,,
fy012tz8909,File 7,file,8,_2.jpg,_2.jpg,no,yes,yes,world,world,,image/jpeg,,
fy012tz8909,File 8,file,9,_4.jpg,_4.jpg,no,yes,yes,world,world,,image/jpeg,,
fy012tz8909,File 9,file,10,fy012tz8909.zip,fy012tz8909.zip,no,no,yes,world,world,,application/zip,,
fy012tz8909,File 10,file,11,mudplaster.jpg,mudplaster.jpg,no,yes,yes,world,world,,image/jpeg,,
fy476vq1851,File 1,file,1,fy476vq1851.tar,fy476vq1851.tar,no,no,yes,world,world,,application/x-tar,,
fy476vq1851,File 2,file,2,fy476vq1851_basecolor.jpg,fy476vq1851_basecolor.jpg,no,yes,yes,world,world,,image/jpeg,,
fy476vq1851,File 3,file,3,fy476vq1851_low.mtl,fy476vq1851_low.mtl,yes,yes,yes,world,world,,text/plain,,
fy476vq1851,3d 1,3d,4,fy476vq1851_low.obj,fy476vq1851_low.obj,yes,yes,yes,world,world,,text/plain,,
fy476vq1851,File 4,file,5,fy476vq1851_normal.jpg,fy476vq1851_normal.jpg,no,yes,yes,world,world,,image/jpeg,,
fz538gz4611,File 1,file,1,fz538gz4611.tar,fz538gz4611.tar,yes,yes,yes,world,world,,application/x-tar,,
fz538gz4611,File 2,file,2,fz538gz4611_basecolor_low.jpg,fz538gz4611_basecolor_low.jpg,yes,yes,yes,world,world,,image/jpeg,,
fz538gz4611,File 3,file,3,fz538gz4611_low.mtl,fz538gz4611_low.mtl,yes,yes,yes,world,world,,text/plain,,
fz538gz4611,File 4,3d,4,fz538gz4611_low.obj,fz538gz4611_low.obj,yes,yes,yes,world,world,,text/plain,,
gb839fn5988,File 1,file,1,gb839fn5988.tar,gb839fn5988.tar,no,no,yes,world,world,,application/x-tar,,
gb839fn5988,File 2,file,2,gb839fn5988_basecolor.jpg,gb839fn5988_basecolor.jpg,no,yes,yes,world,world,,image/jpeg,,
gb839fn5988,File 3,file,3,gb839fn5988_low.mtl,gb839fn5988_low.mtl,yes,yes,yes,world,world,,text/plain,,
gb839fn5988,3d 1,3d,4,gb839fn5988_low.obj,gb839fn5988_low.obj,yes,yes,yes,world,world,,text/plain,,
gb839fn5988,File 4,file,5,gb839fn5988_normal.jpg,gb839fn5988_normal.jpg,no,yes,yes,world,world,,image/jpeg,,
gc627zs9572,File 1,file,1,2185.mtl,2185.mtl,yes,yes,yes,world,world,,text/plain,,
gc627zs9572,3d 1,3d,2,2185.obj,2185.obj,yes,yes,yes,world,world,,text/plain,,
gc627zs9572,File 2,file,3,HesyRa3.png,HesyRa3.png,no,yes,yes,world,world,,image/png,,
gc627zs9572,File 3,file,4,White_plaster_notexture.png,White_plaster_notexture.png,no,yes,yes,world,world,,image/png,,
gc627zs9572,File 4,file,5,gc627zs9572.zip,gc627zs9572.zip,yes,yes,yes,world,world,,application/zip,,
gc921ry7658,File 1,file,1,gc921ry7658.ply,gc921ry7658.ply,yes,yes,yes,stanford,stanford,,,,
gc921ry7658,File 2,file,2,gc921ry7658_full_obj.tar,gc921ry7658_full_obj.tar,yes,yes,yes,stanford,stanford,,image/jpeg,,
gc921ry7658,File 3,file,3,gc921ry7658_low.mtl,gc921ry7658_low.mtl,yes,yes,yes,stanford,stanford,,,,
gc921ry7658,Object 1,3d,4,gc921ry7658_low.obj,gc921ry7658_low.obj,yes,yes,yes,stanford,stanford,,text/plain,,
gc921ry7658,File 5,file,5,gc921ry7658_low_base.jpg,gc921ry7658_low_base.jpg,yes,yes,yes,stanford,stanford,,image/jpeg,,
gc921ry7658,File 6,file,6,gc921ry7658_low_normal.jpg,gc921ry7658_low_normal.jpg,yes,yes,yes,stanford,stanford,,image/jpeg,,
gd998jf5196,File 1,file,1,HesyRa3.png,HesyRa3.png,no,yes,yes,world,world,,image/png,,
gd998jf5196,File 2,file,2,Huy.mtl,Huy.mtl,yes,yes,yes,world,world,,text/plain,,
gd998jf5196,3d 1,3d,3,Huy.obj,Huy.obj,yes,yes,yes,world,world,,text/plain,,
gd998jf5196,File 3,file,4,Limestone_block.jpg,Limestone_block.jpg,no,yes,yes,world,world,,image/jpeg,,
gd998jf5196,File 4,file,5,Paving.jpg,Paving.jpg,no,yes,yes,world,world,,image/jpeg,,
gd998jf5196,File 5,file,6,White_plaster.jpg,White_plaster.jpg,no,yes,yes,world,world,,image/jpeg,,
gd998jf5196,File 6,file,7,gd998jf5196.zip,gd998jf5196.zip,yes,yes,yes,world,world,,application/zip,,
gh476br1936,File 1,file,1,gh476br1936.tar,gh476br1936.tar,no,no,yes,world,world,,application/x-tar,,
gh476br1936,File 2,file,2,gh476br1936_basecolor.jpg,gh476br1936_basecolor.jpg,no,yes,yes,world,world,,image/jpeg,,
gh476br1936,File 3,file,3,gh476br1936_low.mtl,gh476br1936_low.mtl,yes,yes,yes,world,world,,text/plain,,
gh476br1936,3d 1,3d,4,gh476br1936_low.obj,gh476br1936_low.obj,yes,yes,yes,world,world,,text/plain,,
gh476br1936,File 4,file,5,gh476br1936_normal.jpg,gh476br1936_normal.jpg,no,yes,yes,world,world,,image/jpeg,,
gh843fn1238,File 1,file,1,gh843fn1238.ply,gh843fn1238.ply,yes,yes,yes,world,world,,,,
gh843fn1238,File 2,file,2,gh843fn1238_full_obj.tar,gh843fn1238_full_obj.tar,yes,yes,yes,world,world,,image/jpeg,,
gh843fn1238,File 3,file,3,gh843fn1238_low.mtl,gh843fn1238_low.mtl,yes,yes,yes,world,world,,,,
gh843fn1238,Object 1,3d,4,gh843fn1238_low.obj,gh843fn1238_low.obj,yes,yes,yes,world,world,,text/plain,,
gh843fn1238,File 5,file,5,gh843fn1238_low_base.jpg,gh843fn1238_low_base.jpg,yes,yes,yes,world,world,,image/jpeg,,
gh843fn1238,File 6,file,6,gh843fn1238_low_normal.jpg,gh843fn1238_low_normal.jpg,yes,yes,yes,world,world,,image/jpeg,,
gj544ff0340,File 1,file,1,gj544ff0340.tar,gj544ff0340.tar,no,no,yes,world,world,,application/x-tar,,
gj544ff0340,File 2,file,2,gj544ff0340_basecolor.jpg,gj544ff0340_basecolor.jpg,no,yes,yes,world,world,,image/jpeg,,
gj544ff0340,File 3,file,3,gj544ff0340_low.mtl,gj544ff0340_low.mtl,yes,yes,yes,world,world,,text/plain,,
gj544ff0340,3d 1,3d,4,gj544ff0340_low.obj,gj544ff0340_low.obj,yes,yes,yes,world,world,,text/plain,,
gj544ff0340,File 4,file,5,gj544ff0340_normal.jpg,gj544ff0340_normal.jpg,no,yes,yes,world,world,,image/jpeg,,
gj625fv8226,File 1,file,1,gj625fv8226.tar,gj625fv8226.tar,no,no,yes,world,world,,application/x-tar,,
gj625fv8226,File 2,file,2,gj625fv8226_basecolor.jpg,gj625fv8226_basecolor.jpg,no,yes,yes,world,world,,image/jpeg,,
gj625fv8226,File 3,file,3,gj625fv8226_low.mtl,gj625fv8226_low.mtl,yes,yes,yes,world,world,,text/plain,,
gj625fv8226,3d 1,3d,4,gj625fv8226_low.obj,gj625fv8226_low.obj,yes,yes,yes,world,world,,text/plain,,
gj625fv8226,File 4,file,5,gj625fv8226_normal.jpg,gj625fv8226_normal.jpg,no,yes,yes,world,world,,image/jpeg,,
gk103xv2891,File 1,file,1,gk103xv2891.tar,gk103xv2891.tar,no,no,yes,world,world,,application/x-tar,,
gk103xv2891,File 2,file,2,gk103xv2891_basecolor.jpg,gk103xv2891_basecolor.jpg,no,yes,yes,world,world,,image/jpeg,,
gk103xv2891,File 3,file,3,gk103xv2891_low.mtl,gk103xv2891_low.mtl,yes,yes,yes,world,world,,text/plain,,
gk103xv2891,3d 1,3d,4,gk103xv2891_low.obj,gk103xv2891_low.obj,yes,yes,yes,world,world,,text/plain,,
gk103xv2891,File 4,file,5,gk103xv2891_normal.jpg,gk103xv2891_normal.jpg,no,yes,yes,world,world,,image/jpeg,,
gm831kt7951,File 1,file,1,3505_texturesremoved.mtl,3505_texturesremoved.mtl,yes,yes,yes,world,world,,text/plain,,
gm831kt7951,3d 1,3d,2,3505_texturesremoved.obj,3505_texturesremoved.obj,yes,yes,yes,world,world,,text/plain,,
gm831kt7951,File 2,file,3,HesyRa3.png,HesyRa3.png,no,yes,yes,world,world,,image/png,,
gm831kt7951,File 3,file,4,Red_Paint.jpg,Red_Paint.jpg,no,yes,yes,world,world,,image/jpeg,,
gm831kt7951,File 4,file,5,_1.jpg,_1.jpg,no,yes,yes,world,world,,image/jpeg,,
gm831kt7951,File 5,file,6,gm831kt7951.zip,gm831kt7951.zip,yes,yes,yes,world,world,,application/zip,,
gm831kt7951,File 6,file,7,yellowjpg.jpg,yellowjpg.jpg,no,yes,yes,world,world,,image/jpeg,,
gn093sk1321,File 1,file,1,gn093sk1321.ply,gn093sk1321.ply,yes,yes,yes,world,world,,,,
gn093sk1321,File 2,file,2,gn093sk1321_full_obj.tar,gn093sk1321_full_obj.tar,yes,yes,yes,world,world,,image/jpeg,,
gn093sk1321,File 3,file,3,gn093sk1321_low.mtl,gn093sk1321_low.mtl,yes,yes,yes,world,world,,,,
gn093sk1321,Object 1,3d,4,gn093sk1321_low.obj,gn093sk1321_low.obj,yes,yes,yes,world,world,,text/plain,,
gn093sk1321,File 5,file,5,gn093sk1321_low_base.jpg,gn093sk1321_low_base.jpg,yes,yes,yes,world,world,,image/jpeg,,
gn093sk1321,File 6,file,6,gn093sk1321_low_normal.jpg,gn093sk1321_low_normal.jpg,yes,yes,yes,world,world,,image/jpeg,,
gp287hq1825,File 1,file,1,gp287hq1825_low.mtl,gp287hq1825_low.mtl,yes,yes,yes,world,world,,text/plain,,
gp287hq1825,File 2,3d,2,gp287hq1825_low.obj,gp287hq1825_low.obj,yes,yes,yes,world,world,,text/plain,,
gp287hq1825,File 3,file,3,gp287hq1825_low_base.jpg,gp287hq1825_low_base.jpg,yes,yes,yes,world,world,,image/jpeg,,
gp287hq1825,File 4,file,4,gp287hq1825_low_normal.jpg,gp287hq1825_low_normal.jpg,yes,yes,yes,world,world,,image/jpeg,,
